value_per_share,thesis_case,start_regime,end_regime,avg_wacc,year1_wacc,year5_wacc,avg_growth,year1_growth,year5_growth,avg_margin,year1_margin,year5_margin,jump_count,long_run_growth_draw,terminal_margin_draw,d_and_a_pct_draw,capex_pct_draw,nwc_pct_draw,terminal_growth_draw,year1_sbc_shares,year5_sbc_shares,ending_shares,upside_downside
19.36920676897584,Bull,Base,Bear,0.10185936177649949,0.09524447938560958,0.11884685513668239,0.296402444422985,0.2731080014480024,0.2858118271705691,0.15011125552594556,0.14904024886275527,0.17679664638652573,3.0,0.20864244408060348,0.16428642822645534,0.036525528634434,0.04254554162688117,0.014557818445554203,0.03133639820098423,1621380.5418339306,1864766.9930931202,91761019.12137023,0.8324698929967682
5.265323807571883,Bear,Base,Base,0.0984550705506104,0.09759415675376398,0.10712917517081885,0.08869733366290904,0.023372069008548865,0.16016262220046373,0.04924918389295761,0.048925176852964145,0.06052801070466705,1.0,0.10003206098334907,0.0924184734734497,0.03493822870993862,0.048486535282421736,0.019171731546362793,0.028766951291711702,1303326.6288952478,773027.5940350839,89677931.36186624,-0.5018615130017141
43.722000612465074,Base,Bear,Bull,0.10112956038992697,0.11955615036173504,0.09631262648358319,0.33688522377149954,0.27005281957166105,0.4,0.2410618778915526,0.15244632089361881,0.3149604436501222,0.0,0.0889780649327977,0.1516923923430996,0.03687313129702387,0.04352298977812652,0.015876091427488956,0.034709827079361946,1617489.5817265168,2165753.2576157004,92605276.42147641,3.1364238990033178
27.805112529714606,Bull,Base,Bull,0.09629480215687565,0.0967091919076836,0.09181882674408212,0.3331488475800915,0.34313646045040136,0.3255621795975494,0.1755321966929744,0.13667400108545621,0.1811533628962697,0.0,0.19566391201861494,0.17100575105207658,0.03128696564703996,0.04053324476491802,0.014211944994403335,0.03023852318374811,1710566.0474406537,2141702.495406867,92896180.74249384,1.6305688296797167
23.377791120365213,Base,Base,Bull,0.09511360763516832,0.10275074026506,0.08712240568904552,0.2824764656311194,0.1947783718732253,0.3734426623845292,0.1703937976783715,0.1457381932121124,0.1971367403246067,0.0,0.08934349604107639,0.17884940228499197,0.03208414569383874,0.04105881090242036,0.015113873933160826,0.026990032786415548,1521622.9901594818,1754217.8621344776,91194737.94516018,1.2117115534877212
10.432802481425407,Bear,Base,Base,0.09890221265112469,0.10146194938015403,0.09297409311701475,0.11922390825814921,0.17380846958129492,0.10124199022669429,0.10224720089767114,0.1137144697498542,0.1224274019167124,1.0,0.11181361169050538,0.1569458801808103,0.033077131838932,0.047584794957467286,0.019445730976942216,0.0285758085604031,1494916.5430225353,893124.9548209518,90842772.13913725,-0.01297989768917629
17.41847962667259,Bull,Base,Bear,0.10212329472542477,0.09306155401225122,0.11615064117791485,0.24451579978804516,0.3535261574164041,0.0622430322833744,0.1546471834596717,0.13642337136730656,0.17825797673647636,2.0,0.15086210035725542,0.12552214384316038,0.03498983939876941,0.04386016653833882,0.014059466572855563,0.030255187126967904,1723797.9590122313,1491710.3088705218,91726848.61215669,0.6479167101866214
9.557548076944437,Bear,Bull,Bear,0.09764015637320679,0.08371459863230145,0.11628974254163149,0.32296772954810526,0.3000011645919515,0.2711416535860668,0.1001854873615462,0.10710970172661453,0.08572340892562344,0.0,0.09846472783006228,0.10014008953537165,0.03371108710692718,0.043443300833700724,0.01933071666635946,0.022841887642459598,1655630.622251594,2061029.0815587388,94756844.76090188,-0.09578542318406458
13.620059623791468,Base,Bear,Bear,0.10611867851895389,0.11033773934212401,0.11183706201494367,0.22802481615825423,0.21217784702386852,0.16432019357669636,0.1422461335095938,0.122368740187161,0.14201142710176898,2.0,0.1552421236586048,0.16682311451513981,0.03284863549259673,0.044345210922933365,0.014912626711184424,0.026039013039737952,1543782.2809779271,1418935.7041183556,90850332.8287297,0.2885581479462127
5.138061913828777,Bear,Base,Bear,0.10598452919920935,0.10097359566560216,0.11365570566955008,0.08148604094408515,0.09368527716453012,0.01,0.07671951859621882,0.0723918469860545,0.04263132446758383,1.0,0.11332590663586214,0.1025393911806692,0.034480824438674514,0.04422951658725673,0.019172270282908545,0.029989399744341477,1392874.7798835076,750134.993329996,90325208.1310261,-0.5139014272631243
8.539460509066936,Base,Bear,Bull,0.10538653525981814,0.11315840508886885,0.08885161204173554,0.11787041181738052,0.18549867343057402,0.1773716364816459,0.07001241624488536,0.07946649673566815,0.08577794338811288,0.0,0.19136589427962936,0.11089321251381565,0.03503636647944885,0.04553029218174956,0.01496856537038134,0.028692011456386543,1509804.7292798953,883886.3206162715,88892477.39948179,-0.19210401995582438
16.561561395017083,Bull,Bear,Bull,0.10168354014313519,0.11093215240747978,0.09268986969694891,0.1249145610279381,0.22592029416232892,0.06111389640520118,0.1920765527886174,0.14469842137671796,0.1887239265277223,1.0,0.11257096219463453,0.1674029387223834,0.034260675535721444,0.04199613784132862,0.014045136319417117,0.03222004795933177,1561284.1239968527,908808.5660583802,89032818.96726972,0.5668459219505282
